amostra,valor_velocidade_vento,conjunto_velocidade_vento,pertinencia_velocidade_vento,valor_umidade_relativa,conjunto_umidade_relativa,pertinencia_umidade_relativa,valor_vibracao_torre,conjunto_vibracao_torre,pertinencia_vibracao_torre
5,18.9,media_alta,0.27500000000000036,74.0,baixa,0.0,6.4,media,0.0
5,18.9,media_alta,0.27500000000000036,74.0,baixa,0.0,6.4,media_alta,0.0
5,18.9,media_alta,0.27500000000000036,74.0,baixa,0.0,6.4,alta,0.7200000000000003
5,18.9,media_alta,0.27500000000000036,74.0,baixa,0.0,6.4,altissimo,0.0
5,18.9,media_alta,0.27500000000000036,74.0,moderada,0.0,6.4,baixa,0.0
5,18.9,media_alta,0.27500000000000036,74.0,moderada,0.0,6.4,media,0.0
5,18.9,media_alta,0.27500000000000036,74.0,moderada,0.0,6.4,media_alta,0.0
5,18.9,media_alta,0.27500000000000036,74.0,moderada,0.0,6.4,alta,0.7200000000000003
5,18.9,media_alta,0.27500000000000036,74.0,moderada,0.0,6.4,altissimo,0.0
5,18.9,media_alta,0.27500000000000036,74.0,alta,0.9333333333333333,6.4,baixa,0.0
5,18.9,media_alta,0.27500000000000036,74.0,alta,0.9333333333333333,6.4,media,0.0
5,18.9,media_alta,0.27500000000000036,74.0,alta,0.9333333333333333,6.4,media_alta,0.0
5,18.9,media_alta,0.27500000000000036,74.0,alta,0.9333333333333333,6.4,alta,0.7200000000000003
5,18.9,media_alta,0.27500000000000036,74.0,alta,0.9333333333333333,6.4,altissimo,0.0
5,18.9,media_alta,0.27500000000000036,74.0,altissima,0.0,6.4,baixa,0.0
5,18.9,media_alta,0.27500000000000036,74.0,altissima,0.0,6.4,media,0.0
5,18.9,media_alta,0.27500000000000036,74.0,altissima,0.0,6.4,media_alta,0.0
5,18.9,media_alta,0.27500000000000036,74.0,altissima,0.0,6.4,alta,0.7200000000000003
5,18.9,media_alta,0.27500000000000036,74.0,altissima,0.0,6.4,altissimo,0.0
5,18.9,alta,0.25714285714285673,74.0,muito_baixa,0.0,6.4,baixa,0.0
5,18.9,alta,0.25714285714285673,74.0,muito_baixa,0.0,6.4,media,0.0
5,18.9,alta,0.25714285714285673,74.0,muito_baixa,0.0,6.4,media_alta,0.0
5,18.9,alta,0.25714285714285673,74.0,muito_baixa,0.0,6.4,alta,0.7200000000000003
5,18.9,alta,0.25714285714285673,74.0,muito_baixa,0.0,6.4,altissimo,0.0
5,18.9,alta,0.25714285714285673,74.0,baixa,0.0,6.4,baixa,0.0
5,18.9,alta,0.25714285714285673,74.0,baixa,0.0,6.4,media,0.0
5,18.9,alta,0.25714285714285673,74.0,baixa,0.0,6.4,media_alta,0.0
5,18.9,alta,0.25714285714285673,74.0,baixa,0.0,6.4,alta,0.7200000000000003
5,18.9,alta,0.25714285714285673,74.0,baixa,0.0,6.4,altissimo,0.0
5,18.9,alta,0.25714285714285673,74.0,moderada,0.0,6.4,baixa,0.0
5,18.9,alta,0.25714285714285673,74.0,moderada,0.0,6.4,media,0.0
5,18.9,alta,0.25714285714285673,74.0,moderada,0.0,6.4,media_alta,0.0
5,18.9,alta,0.25714285714285673,74.0,moderada,0.0,6.4,alta,0.7200000000000003
5,18.9,alta,0.25714285714285673,74.0,moderada,0.0,6.4,altissimo,0.0
5,18.9,alta,0.25714285714285673,74.0,alta,0.9333333333333333,6.4,baixa,0.0
5,18.9,alta,0.25714285714285673,74.0,alta,0.9333333333333333,6.4,media,0.0
5,18.9,alta,0.25714285714285673,74.0,alta,0.9333333333333333,6.4,media_alta,0.0
5,18.9,alta,0.25714285714285673,74.0,alta,0.9333333333333333,6.4,alta,0.7200000000000003
5,18.9,alta,0.25714285714285673,74.0,alta,0.9333333333333333,6.4,altissimo,0.0
5,18.9,alta,0.25714285714285673,74.0,altissima,0.0,6.4,baixa,0.0
5,18.9,alta,0.25714285714285673,74.0,altissima,0.0,6.4,media,0.0
5,18.9,alta,0.25714285714285673,74.0,altissima,0.0,6.4,media_alta,0.0
5,18.9,alta,0.25714285714285673,74.0,altissima,0.0,6.4,alta,0.7200000000000003
5,18.9,alta,0.25714285714285673,74.0,altissima,0.0,6.4,altissimo,0.0
5,18.9,altissimo,0.0,74.0,muito_baixa,0.0,6.4,baixa,0.0
5,18.9,altissimo,0.0,74.0,muito_baixa,0.0,6.4,media,0.0
5,18.9,altissimo,0.0,74.0,muito_baixa,0.0,6.4,media_alta,0.0
5,18.9,altissimo,0.0,74.0,muito_baixa,0.0,6.4,alta,0.7200000000000003
5,18.9,altissimo,0.0,74.0,muito_baixa,0.0,6.4,altissimo,0.0
5,18.9,altissimo,0.0,74.0,baixa,0.0,6.4,baixa,0.0
5,18.9,altissimo,0.0,74.0,baixa,0.0,6.4,media,0.0
5,18.9,altissimo,0.0,74.0,baixa,0.0,6.4,media_alta,0.0
5,18.9,altissimo,0.0,74.0,baixa,0.0,6.4,alta,0.7200000000000003
5,18.9,altissimo,0.0,74.0,baixa,0.0,6.4,altissimo,0.0
5,18.9,altissimo,0.0,74.0,moderada,0.0,6.4,baixa,0.0
5,18.9,altissimo,0.0,74.0,moderada,0.0,6.4,media,0.0
5,18.9,altissimo,0.0,74.0,moderada,0.0,6.4,media_alta,0.0
5,18.9,altissimo,0.0,74.0,moderada,0.0,6.4,alta,0.7200000000000003
5,18.9,altissimo,0.0,74.0,moderada,0.0,6.4,altissimo,0.0
5,18.9,altissimo,0.0,74.0,alta,0.9333333333333333,6.4,baixa,0.0
5,18.9,altissimo,0.0,74.0,alta,0.9333333333333333,6.4,media,0.0
5,18.9,altissimo,0.0,74.0,alta,0.9333333333333333,6.4,media_alta,0.0
5,18.9,altissimo,0.0,74.0,alta,0.9333333333333333,6.4,alta,0.7200000000000003
5,18.9,altissimo,0.0,74.0,alta,0.9333333333333333,6.4,altissimo,0.0
5,18.9,altissimo,0.0,74.0,altissima,0.0,6.4,baixa,0.0
5,18.9,altissimo,0.0,74.0,altissima,0.0,6.4,media,0.0
5,18.9,altissimo,0.0,74.0,altissima,0.0,6.4,media_alta,0.0
5,18.9,altissimo,0.0,74.0,altissima,0.0,6.4,alta,0.7200000000000003
5,18.9,altissimo,0.0,74.0,altissima,0.0,6.4,altissimo,0.0
6,21.7,baixa,0.0,83.0,muito_baixa,0.0,7.2,baixa,0.0
6,21.7,baixa,0.0,83.0,muito_baixa,0.0,7.2,media,0.0
6,21.7,baixa,0.0,83.0,muito_baixa,0.0,7.2,media_alta,0.0
6,21.7,baixa,0.0,83.0,muito_baixa,0.0,7.2,alta,0.6399999999999999
6,21.7,baixa,0.0,83.0,muito_baixa,0.0,7.2,altissimo,0.0
6,21.7,baixa,0.0,83.0,baixa,0.0,7.2,baixa,0.0
6,21.7,baixa,0.0,83.0,baixa,0.0,7.2,media,0.0
6,21.7,baixa,0.0,83.0,baixa,0.0,7.2,media_alta,0.0
6,21.7,baixa,0.0,83.0,baixa,0.0,7.2,alta,0.6399999999999999
6,21.7,baixa,0.0,83.0,baixa,0.0,7.2,altissimo,0.0
6,21.7,baixa,0.0,83.0,moderada,0.0,7.2,baixa,0.0
6,21.7,baixa,0.0,83.0,moderada,0.0,7.2,media,0.0
6,21.7,baixa,0.0,83.0,moderada,0.0,7.2,media_alta,0.0
6,21.7,baixa,0.0,83.0,moderada,0.0,7.2,alta,0.6399999999999999
6,21.7,baixa,0.0,83.0,moderada,0.0,7.2,altissimo,0.0
6,21.7,baixa,0.0,83.0,alta,0.4666666666666667,7.2,baixa,0.0
6,21.7,baixa,0.0,83.0,alta,0.4666666666666667,7.2,media,0.0
6,21.7,baixa,0.0,83.0,alta,0.4666666666666667,7.2,media_alta,0.0
6,21.7,baixa,0.0,83.0,alta,0.4666666666666667,7.2,alta,0.6399999999999999
6,21.7,baixa,0.0,83.0,alta,0.4666666666666667,7.2,altissimo,0.0
6,21.7,baixa,0.0,83.0,altissima,0.3,7.2,baixa,0.0
6,21.7,baixa,0.0,83.0,altissima,0.3,7.2,media,0.0
6,21.7,baixa,0.0,83.0,altissima,0.3,7.2,media_alta,0.0
6,21.7,baixa,0.0,83.0,altissima,0.3,7.2,alta,0.6399999999999999
6,21.7,baixa,0.0,83.0,altissima,0.3,7.2,altissimo,0.0
6,21.7,media,0.0,83.0,muito_baixa,0.0,7.2,baixa,0.0
6,21.7,media,0.0,83.0,muito_baixa,0.0,7.2,media,0.0
6,21.7,media,0.0,83.0,muito_baixa,0.0,7.2,media_alta,0.0
6,21.7,media,0.0,83.0,muito_baixa,0.0,7.2,alta,0.6399999999999999
6,21.7,media,0.0,83.0,muito_baixa,0.0,7.2,altissimo,0.0
6,21.7,media,0.0,83.0,baixa,0.0,7.2,baixa,0.0
6,21.7,media,0.0,83.0,baixa,0.0,7.2,media,0.0
6,21.7,media,0.0,83.0,baixa,0.0,7.2,media_alta,0.0
6,21.7,media,0.0,83.0,baixa,0.0,7.2,alta,0.6399999999999999
6,21.7,media,0.0,83.0,baixa,0.0,7.2,altissimo,0.0
6,21.7,media,0.0,83.0,moderada,0.0,7.2,baixa,0.0
6,21.7,media,0.0,83.0,moderada,0.0,7.2,media,0.0
6,21.7,media,0.0,83.0,moderada,0.0,7.2,media_alta,0.0
6,21.7,media,0.0,83.0,moderada,0.0,7.2,alta,0.6399999999999999
6,21.7,media,0.0,83.0,moderada,0.0,7.2,altissimo,0.0
6,21.7,media,0.0,83.0,alta,0.4666666666666667,7.2,baixa,0.0
6,21.7,media,0.0,83.0,alta,0.4666666666666667,7.2,media,0.0
6,21.7,media,0.0,83.0,alta,0.4666666666666667,7.2,media_alta,0.0
6,21.7,media,0.0,83.0,alta,0.4666666666666667,7.2,alta,0.6399999999999999
6,21.7,media,0.0,83.0,alta,0.4666666666666667,7.2,altissimo,0.0
6,21.7,media,0.0,83.0,altissima,0.3,7.2,baixa,0.0
6,21.7,media,0.0,83.0,altissima,0.3,7.2,media,0.0
6,21.7,media,0.0,83.0,altissima,0.3,7.2,media_alta,0.0
6,21.7,media,0.0,83.0,altissima,0.3,7.2,alta,0.6399999999999999
6,21.7,media,0.0,83.0,altissima,0.3,7.2,altissimo,0.0
6,21.7,media_alta,0.0,83.0,muito_baixa,0.0,7.2,baixa,0.0
6,21.7,media_alta,0.0,83.0,muito_baixa,0.0,7.2,media,0.0
6,21.7,media_alta,0.0,83.0,muito_baixa,0.0,7.2,media_alta,0.0
6,21.7,media_alta,0.0,83.0,muito_baixa,0.0,7.2,alta,0.6399999999999999
6,21.7,media_alta,0.0,83.0,muito_baixa,0.0,7.2,altissimo,0.0
6,21.7,media_alta,0.0,83.0,baixa,0.0,7.2,baixa,0.0
6,21.7,media_alta,0.0,83.0,baixa,0.0,7.2,media,0.0
6,21.7,media_alta,0.0,83.0,baixa,0.0,7.2,media_alta,0.0
6,21.7,media_alta,0.0,83.0,baixa,0.0,7.2,alta,0.6399999999999999
6,21.7,media_alta,0.0,83.0,baixa,0.0,7.2,altissimo,0.0
6,21.7,media_alta,0.0,83.0,moderada,0.0,7.2,baixa,0.0
6,21.7,media_alta,0.0,83.0,moderada,0.0,7.2,media,0.0
6,21.7,media_alta,0.0,83.0,moderada,0.0,7.2,media_alta,0.0
6,21.7,media_alta,0.0,83.0,moderada,0.0,7.2,alta,0.6399999999999999
6,21.7,media_alta,0.0,83.0,moderada,0.0,7.2,altissimo,0.0
6,21.7,media_alta,0.0,83.0,alta,0.4666666666666667,7.2,baixa,0.0
6,21.7,media_alta,0.0,83.0,alta,0.4666666666666667,7.2,media,0.0
6,21.7,media_alta,0.0,83.0,alta,0.4666666666666667,7.2,media_alta,0.0
6,21.7,media_alta,0.0,83.0,alta,0.4666666666666667,7.2,alta,0.6399999999999999
6,21.7,media_alta,0.0,83.0,alta,0.4666666666666667,7.2,altissimo,0.0
6,21.7,media_alta,0.0,83.0,altissima,0.3,7.2,baixa,0.0
6,21.7,media_alta,0.0,83.0,altissima,0.3,7.2,media,0.0
6,21.7,media_alta,0.0,83.0,altissima,0.3,7.2,media_alta,0.0
6,21.7,media_alta,0.0,83.0,altissima,0.3,7.2,alta,0.6399999999999999
6,21.7,media_alta,0.0,83.0,altissima,0.3,7.2,altissimo,0.0
6,21.7,alta,0.9428571428571431,83.0,muito_baixa,0.0,7.2,baixa,0.0
6,21.7,alta,0.9428571428571431,83.0,muito_baixa,0.0,7.2,media,0.0
6,21.7,alta,0.9428571428571431,83.0,muito_baixa,0.0,7.2,media_alta,0.0
6,21.7,alta,0.9428571428571431,83.0,muito_baixa,0.0,7.2,alta,0.6399999999999999
6,21.7,alta,0.9428571428571431,83.0,muito_baixa,0.0,7.2,altissimo,0.0
6,21.7,alta,0.9428571428571431,83.0,baixa,0.0,7.2,baixa,0.0
6,21.7,alta,0.9428571428571431,83.0,baixa,0.0,7.2,media,0.0
6,21.7,alta,0.9428571428571431,83.0,baixa,0.0,7.2,media_alta,0.0
6,21.7,alta,0.9428571428571431,83.0,baixa,0.0,7.2,alta,0.6399999999999999
6,21.7,alta,0.9428571428571431,83.0,baixa,0.0,7.2,altissimo,0.0
6,21.7,alta,0.9428571428571431,83.0,moderada,0.0,7.2,baixa,0.0
6,21.7,alta,0.9428571428571431,83.0,moderada,0.0,7.2,media,0.0
6,21.7,alta,0.9428571428571431,83.0,moderada,0.0,7.2,media_alta,0.0
6,21.7,alta,0.9428571428571431,83.0,moderada,0.0,7.2,alta,0.6399999999999999
6,21.7,alta,0.9428571428571431,83.0,moderada,0.0,7.2,altissimo,0.0
6,21.7,alta,0.9428571428571431,83.0,alta,0.4666666666666667,7.2,baixa,0.0
6,21.7,alta,0.9428571428571431,83.0,alta,0.4666666666666667,7.2,media,0.0
6,21.7,alta,0.9428571428571431,83.0,alta,0.4666666666666667,7.2,media_alta,0.0
6,21.7,alta,0.9428571428571431,83.0,alta,0.4666666666666667,7.2,alta,0.6399999999999999
6,21.7,alta,0.9428571428571431,83.0,alta,0.4666666666666667,7.2,altissimo,0.0
6,21.7,alta,0.9428571428571431,83.0,altissima,0.3,7.2,baixa,0.0
6,21.7,alta,0.9428571428571431,83.0,altissima,0.3,7.2,media,0.0
6,21.7,alta,0.9428571428571431,83.0,altissima,0.3,7.2,media_alta,0.0
6,21.7,alta,0.9428571428571431,83.0,altissima,0.3,7.2,alta,0.6399999999999999
6,21.7,alta,0.9428571428571431,83.0,altissima,0.3,7.2,altissimo,0.0
6,21.7,altissimo,0.0,83.0,muito_baixa,0.0,7.2,baixa,0.0
6,21.7,altissimo,0.0,83.0,muito_baixa,0.0,7.2,media,0.0
6,21.7,altissimo,0.0,83.0,muito_baixa,0.0,7.2,media_alta,0.0
6,21.7,altissimo,0.0,83.0,muito_baixa,0.0,7.2,alta,0.6399999999999999
6,21.7,altissimo,0.0,83.0,muito_baixa,0.0,7.2,altissimo,0.0
6,21.7,altissimo,0.0,83.0,baixa,0.0,7.2,baixa,0.0
6,21.7,altissimo,0.0,83.0,baixa,0.0,7.2,media,0.0
6,21.7,altissimo,0.0,83.0,baixa,0.0,7.2,media_alta,0.0
6,21.7,altissimo,0.0,83.0,baixa,0.0,7.2,alta,0.6399999999999999
6,21.7,altissimo,0.0,83.0,baixa,0.0,7.2,altissimo,0.0
6,21.7,altissimo,0.0,83.0,moderada,0.0,7.2,baixa,0.0
6,21.7,altissimo,0.0,83.0,moderada,0.0,7.2,media,0.0
6,21.7,altissimo,0.0,83.0,moderada,0.0,7.2,media_alta,0.0
6,21.7,altissimo,0.0,83.0,moderada,0.0,7.2,alta,0.6399999999999999
6,21.7,altissimo,0.0,83.0,moderada,0.0,7.2,altissimo,0.0
6,21.7,altissimo,0.0,83.0,alta,0.4666666666666667,7.2,baixa,0.0
6,21.7,altissimo,0.0,83.0,alta,0.4666666666666667,7.2,media,0.0
6,21.7,altissimo,0.0,83.0,alta,0.4666666666666667,7.2,media_alta,0.0
6,21.7,altissimo,0.0,83.0,alta,0.4666666666666667,7.2,alta,0.6399999999999999
6,21.7,altissimo,0.0,83.0,alta,0.4666666666666667,7.2,altissimo,0.0
6,21.7,altissimo,0.0,83.0,altissima,0.3,7.2,baixa,0.0
6,21.7,altissimo,0.0,83.0,altissima,0.3,7.2,media,0.0
6,21.7,altissimo,0.0,83.0,altissima,0.3,7.2,media_alta,0.0
6,21.7,altissimo,0.0,83.0,altissima,0.3,7.2,alta,0.6399999999999999
6,21.7,altissimo,0.0,83.0,altissima,0.3,7.2,altissimo,0.0
7,24.5,baixa,0.0,91.0,muito_baixa,0.0,8.3,baixa,0.0
7,24.5,baixa,0.0,91.0,muito_baixa,0.0,8.3,media,0.0
7,24.5,baixa,0.0,91.0,muito_baixa,0.0,8.3,media_alta,0.0
7,24.5,baixa,0.0,91.0,muito_baixa,0.0,8.3,alta,0.0
7,24.5,baixa,0.0,91.0,muito_baixa,0.0,8.3,altissimo,0.40000000000000036
7,24.5,baixa,0.0,91.0,baixa,0.0,8.3,baixa,0.0
7,24.5,baixa,0.0,91.0,baixa,0.0,8.3,media,0.0
7,24.5,baixa,0.0,91.0,baixa,0.0,8.3,media_alta,0.0
7,24.5,baixa,0.0,91.0,baixa,0.0,8.3,alta,0.0
7,24.5,baixa,0.0,91.0,baixa,0.0,8.3,altissimo,0.40000000000000036
7,24.5,baixa,0.0,91.0,moderada,0.0,8.3,baixa,0.0
7,24.5,baixa,0.0,91.0,moderada,0.0,8.3,media,0.0
7,24.5,baixa,0.0,91.0,moderada,0.0,8.3,media_alta,0.0
7,24.5,baixa,0.0,91.0,moderada,0.0,8.3,alta,0.0
7,24.5,baixa,0.0,91.0,moderada,0.0,8.3,altissimo,0.40000000000000036
7,24.5,baixa,0.0,91.0,alta,0.0,8.3,baixa,0.0
7,24.5,baixa,0.0,91.0,alta,0.0,8.3,media,0.0
7,24.5,baixa,0.0,91.0,alta,0.0,8.3,media_alta,0.0
7,24.5,baixa,0.0,91.0,alta,0.0,8.3,alta,0.0
7,24.5,baixa,0.0,91.0,alta,0.0,8.3,altissimo,0.40000000000000036
7,24.5,baixa,0.0,91.0,altissima,1.0,8.3,baixa,0.0
7,24.5,baixa,0.0,91.0,altissima,1.0,8.3,media,0.0
7,24.5,baixa,0.0,91.0,altissima,1.0,8.3,media_alta,0.0
7,24.5,baixa,0.0,91.0,altissima,1.0,8.3,alta,0.0
7,24.5,baixa,0.0,91.0,altissima,1.0,8.3,altissimo,0.40000000000000036
7,24.5,media,0.0,91.0,muito_baixa,0.0,8.3,baixa,0.0
7,24.5,media,0.0,91.0,muito_baixa,0.0,8.3,media,0.0
7,24.5,media,0.0,91.0,muito_baixa,0.0,8.3,media_alta,0.0
7,24.5,media,0.0,91.0,muito_baixa,0.0,8.3,alta,0.0
7,24.5,media,0.0,91.0,muito_baixa,0.0,8.3,altissimo,0.40000000000000036
7,24.5,media,0.0,91.0,baixa,0.0,8.3,baixa,0.0
7,24.5,media,0.0,91.0,baixa,0.0,8.3,media,0.0
7,24.5,media,0.0,91.0,baixa,0.0,8.3,media_alta,0.0
7,24.5,media,0.0,91.0,baixa,0.0,8.3,alta,0.0
7,24.5,media,0.0,91.0,baixa,0.0,8.3,altissimo,0.40000000000000036
7,24.5,media,0.0,91.0,moderada,0.0,8.3,baixa,0.0
7,24.5,media,0.0,91.0,moderada,0.0,8.3,media,0.0
7,24.5,media,0.0,91.0,moderada,0.0,8.3,media_alta,0.0
7,24.5,media,0.0,91.0,moderada,0.0,8.3,alta,0.0
7,24.5,media,0.0,91.0,moderada,0.0,8.3,altissimo,0.40000000000000036
7,24.5,media,0.0,91.0,alta,0.0,8.3,baixa,0.0
7,24.5,media,0.0,91.0,alta,0.0,8.3,media,0.0
7,24.5,media,0.0,91.0,alta,0.0,8.3,media_alta,0.0
7,24.5,media,0.0,91.0,alta,0.0,8.3,alta,0.0
7,24.5,media,0.0,91.0,alta,0.0,8.3,altissimo,0.40000000000000036
7,24.5,media,0.0,91.0,altissima,1.0,8.3,baixa,0.0
7,24.5,media,0.0,91.0,altissima,1.0,8.3,media,0.0
7,24.5,media,0.0,91.0,altissima,1.0,8.3,media_alta,0.0
7,24.5,media,0.0,91.0,altissima,1.0,8.3,alta,0.0
7,24.5,media,0.0,91.0,altissima,1.0,8.3,altissimo,0.40000000000000036
7,24.5,media_alta,0.0,91.0,muito_baixa,0.0,8.3,baixa,0.0
7,24.5,media_alta,0.0,91.0,muito_baixa,0.0,8.3,media,0.0
7,24.5,media_alta,0.0,91.0,muito_baixa,0.0,8.3,media_alta,0.0
7,24.5,media_alta,0.0,91.0,muito_baixa,0.0,8.3,alta,0.0
7,24.5,media_alta,0.0,91.0,muito_baixa,0.0,8.3,altissimo,0.40000000000000036
7,24.5,media_alta,0.0,91.0,baixa,0.0,8.3,baixa,0.0
7,24.5,media_alta,0.0,91.0,baixa,0.0,8.3,media,0.0
7,24.5,media_alta,0.0,91.0,baixa,0.0,8.3,media_alta,0.0
7,24.5,media_alta,0.0,91.0,baixa,0.0,8.3,alta,0.0
7,24.5,media_alta,0.0,91.0,baixa,0.0,8.3,altissimo,0.40000000000000036
7,24.5,media_alta,0.0,91.0,moderada,0.0,8.3,baixa,0.0
7,24.5,media_alta,0.0,91.0,moderada,0.0,8.3,media,0.0
7,24.5,media_alta,0.0,91.0,moderada,0.0,8.3,media_alta,0.0
7,24.5,media_alta,0.0,91.0,moderada,0.0,8.3,alta,0.0
7,24.5,media_alta,0.0,91.0,moderada,0.0,8.3,altissimo,0.40000000000000036
7,24.5,media_alta,0.0,91.0,alta,0.0,8.3,baixa,0.0
7,24.5,media_alta,0.0,91.0,alta,0.0,8.3,media,0.0
7,24.5,media_alta,0.0,91.0,alta,0.0,8.3,media_alta,0.0
7,24.5,media_alta,0.0,91.0,alta,0.0,8.3,alta,0.0
7,24.5,media_alta,0.0,91.0,alta,0.0,8.3,altissimo,0.40000000000000036
7,24.5,media_alta,0.0,91.0,altissima,1.0,8.3,baixa,0.0
7,24.5,media_alta,0.0,91.0,altissima,1.0,8.3,media,0.0
7,24.5,media_alta,0.0,91.0,altissima,1.0,8.3,media_alta,0.0
7,24.5,media_alta,0.0,91.0,altissima,1.0,8.3,alta,0.0
7,24.5,media_alta,0.0,91.0,altissima,1.0,8.3,altissimo,0.40000000000000036
7,24.5,alta,0.14285714285714285,91.0,muito_baixa,0.0,8.3,baixa,0.0
7,24.5,alta,0.14285714285714285,91.0,muito_baixa,0.0,8.3,media,0.0
7,24.5,alta,0.14285714285714285,91.0,muito_baixa,0.0,8.3,media_alta,0.0
7,24.5,alta,0.14285714285714285,91.0,muito_baixa,0.0,8.3,alta,0.0
7,24.5,alta,0.14285714285714285,91.0,muito_baixa,0.0,8.3,altissimo,0.40000000000000036
7,24.5,alta,0.14285714285714285,91.0,baixa,0.0,8.3,baixa,0.0
7,24.5,alta,0.14285714285714285,91.0,baixa,0.0,8.3,media,0.0
7,24.5,alta,0.14285714285714285,91.0,baixa,0.0,8.3,media_alta,0.0
7,24.5,alta,0.14285714285714285,91.0,baixa,0.0,8.3,alta,0.0
7,24.5,alta,0.14285714285714285,91.0,baixa,0.0,8.3,altissimo,0.40000000000000036
7,24.5,alta,0.14285714285714285,91.0,moderada,0.0,8.3,baixa,0.0
7,24.5,alta,0.14285714285714285,91.0,moderada,0.0,8.3,media,0.0
7,24.5,alta,0.14285714285714285,91.0,moderada,0.0,8.3,media_alta,0.0
7,24.5,alta,0.14285714285714285,91.0,moderada,0.0,8.3,alta,0.0
7,24.5,alta,0.14285714285714285,91.0,moderada,0.0,8.3,altissimo,0.40000000000000036
7,24.5,alta,0.14285714285714285,91.0,alta,0.0,8.3,baixa,0.0
7,24.5,alta,0.14285714285714285,91.0,alta,0.0,8.3,media,0.0
7,24.5,alta,0.14285714285714285,91.0,alta,0.0,8.3,media_alta,0.0
7,24.5,alta,0.14285714285714285,91.0,alta,0.0,8.3,alta,0.0
7,24.5,alta,0.14285714285714285,91.0,alta,0.0,8.3,altissimo,0.40000000000000036
7,24.5,alta,0.14285714285714285,91.0,altissima,1.0,8.3,baixa,0.0
7,24.5,alta,0.14285714285714285,91.0,altissima,1.0,8.3,media,0.0
7,24.5,alta,0.14285714285714285,91.0,altissima,1.0,8.3,media_alta,0.0
7,24.5,alta,0.14285714285714285,91.0,altissima,1.0,8.3,alta,0.0
7,24.5,alta,0.14285714285714285,91.0,altissima,1.0,8.3,altissimo,0.40000000000000036
7,24.5,altissimo,0.3125,91.0,muito_baixa,0.0,8.3,baixa,0.0
7,24.5,altissimo,0.3125,91.0,muito_baixa,0.0,8.3,media,0.0
7,24.5,altissimo,0.3125,91.0,muito_baixa,0.0,8.3,media_alta,0.0
7,24.5,altissimo,0.3125,91.0,muito_baixa,0.0,8.3,alta,0.0
7,24.5,altissimo,0.3125,91.0,muito_baixa,0.0,8.3,altissimo,0.40000000000000036
7,24.5,altissimo,0.3125,91.0,baixa,0.0,8.3,baixa,0.0
7,24.5,altissimo,0.3125,91.0,baixa,0.0,8.3,media,0.0
7,24.5,altissimo,0.3125,91.0,baixa,0.0,8.3,media_alta,0.0
7,24.5,altissimo,0.3125,91.0,baixa,0.0,8.3,alta,0.0
7,24.5,altissimo,0.3125,91.0,baixa,0.0,8.3,altissimo,0.40000000000000036
7,24.5,altissimo,0.3125,91.0,moderada,0.0,8.3,baixa,0.0
7,24.5,altissimo,0.3125,91.0,moderada,0.0,8.3,media,0.0
7,24.5,altissimo,0.3125,91.0,moderada,0.0,8.3,media_alta,0.0
7,24.5,altissimo,0.3125,91.0,moderada,0.0,8.3,alta,0.0
7,24.5,altissimo,0.3125,91.0,moderada,0.0,8.3,altissimo,0.40000000000000036
7,24.5,altissimo,0.3125,91.0,alta,0.0,8.3,baixa,0.0
7,24.5,altissimo,0.3125,91.0,alta,0.0,8.3,media,0.0
7,24.5,altissimo,0.3125,91.0,alta,0.0,8.3,media_alta,0.0
7,24.5,altissimo,0.3125,91.0,alta,0.0,8.3,alta,0.0
7,24.5,altissimo,0.3125,91.0,alta,0.0,8.3,altissimo,0.40000000000000036
7,24.5,altissimo,0.3125,91.0,altissima,1.0,8.3,baixa,0.0
7,24.5,altissimo,0.3125,91.0,altissima,1.0,8.3,media,0.0
7,24.5,altissimo,0.3125,91.0,altissima,1.0,8.3,media_alta,0.0
7,24.5,altissimo,0.3125,91.0,altissima,1.0,8.3,alta,0.0
7,24.5,altissimo,0.3125,91.0,altissima,1.0,8.3,altissimo,0.40000000000000036
8,27.8,baixa,0.0,96.0,muito_baixa,0.0,9.1,baixa,0.0
8,27.8,baixa,0.0,96.0,muito_baixa,0.0,9.1,media,0.0
8,27.8,baixa,0.0,96.0,muito_baixa,0.0,9.1,media_alta,0.0
8,27.8,baixa,0.0,96.0,muito_baixa,0.0,9.1,alta,0.0
8,27.8,baixa,0.0,96.0,muito_baixa,0.0,9.1,altissimo,0.7999999999999998
8,27.8,baixa,0.0,96.0,baixa,0.0,9.1,baixa,0.0
8,27.8,baixa,0.0,96.0,baixa,0.0,9.1,media,0.0
8,27.8,baixa,0.0,96.0,baixa,0.0,9.1,media_alta,0.0
8,27.8,baixa,0.0,96.0,baixa,0.0,9.1,alta,0.0
8,27.8,baixa,0.0,96.0,baixa,0.0,9.1,altissimo,0.7999999999999998
8,27.8,baixa,0.0,96.0,moderada,0.0,9.1,baixa,0.0
8,27.8,baixa,0.0,96.0,moderada,0.0,9.1,media,0.0
8,27.8,baixa,0.0,96.0,moderada,0.0,9.1,media_alta,0.0
8,27.8,baixa,0.0,96.0,moderada,0.0,9.1,alta,0.0
8,27.8,baixa,0.0,96.0,moderada,0.0,9.1,altissimo,0.7999999999999998
8,27.8,baixa,0.0,96.0,alta,0.0,9.1,baixa,0.0
8,27.8,baixa,0.0,96.0,alta,0.0,9.1,media,0.0
8,27.8,baixa,0.0,96.0,alta,0.0,9.1,media_alta,0.0
